118	0,556;37331,37448;38091,38119;39096,39226;39758,39875;41068,41375;46427,46613;47697,47819;61436,61565;66968,67014;76393,76645;77832,78173;107051,107538;117290,117400;121848,121980;123413,123551;128813,128922;129704,129785;130769,130867;132519,132625;135957,136067;142924,143133;147288,147458;148445,148606;148952,149115;153782,153932;154710,154813;158142,158225;158662,158916;159842,159992;161604,161738;162084,162230;163259,163447;164765,164865;166254,166342;171719,171843;180366,180479;181247,181418;181713,181826;183217,183306;184790,184833;184976,185300;196328,196351;199018,199161;199939,200035;200946,201053;206335,206391;206635,206679;213360,213444;214513,214728;215543,215698;218338,218541;225462,225617;227412,227558;244768,245218;251038,251135;255397,255517;256844,256954;276600,276743;277333,277453;281024,281120;284024,284287;285328,285463;293553,293730;295175,295287;308834,308988;309652,309822;317744,317880;319379,321830
119	0,109;14763,14831;22802,23463;38087,38345;50266,50685;51301,51439;55210,55319;55680,55761;57537,57635;59336,59445;59558,59668;62493,62776;63322,63492;68984,69145;71404,71567;74883,75168;75252,75355;77053,77134;80413,80558;82807,82957;84972,85106;90115,90261;92570,92758;96241,96341;100023,100111;100201,100325;105912,106025;106204,106317;107220,107309;110776,110894;116074,116211;117153,117252;117343,117450;118712,118774;119011,119782;120570,120785;123235,123390;124483,124686;125075,126072;129031,129153;129584,129853;131011,131108;132363,133509;135451,135983;136420,136563;137619,137739;139545,139641;141673,141769;142378,142513;143470,143554;143885,144062;145762,145874;146427,147791;148515,148685;148794,148930;149641,151631
120	0,214;3053,3415;3593,3762;4252,5129;5397,7684;7780,7877;8112,8395;8637,10566;11413,12360
121	0,515;5057,5150;13923,14060;15714,15820;16840,16940;18036,18114;18835,18910;19691,19865;21680,21753;22957,23036;24466,24536;24762,24909;26525,26653;28589,29028;29377,29503;29748,30553;31145,31217;32911,33518;35034,35202;35770,35939;36326,36471
122	0,183;295,318;2002,2162;4396,4497;5003,5112;6641,7078;16106,16254;19682,19876;23470,23936;24217,24309;26442,26601;29441,29631;29765,29906;35615,35934;41906,42087;43750,43900;47734,48012;50775,50948;58515,59578;60088,60231;60993,61152;61236,61329;61532,61669;62261,62419;62690,63713;66674,67859;69612,71051
123	0,1120;15827,15926;17921,18046;18590,18751;21067,21231;29244,29382;30165,30286;32277,32383;33649,34032;40317,40344;41178,41255;41951,42473;55518,55625;57396,57494;81165,82174;83708,83779;84797,84951;99506,99622;100781,100890;101638,102585
124	0,304;642,1176;4689,4844;7389,8016;8772,9144;15229,15902;19695,19859;20809,20910;22047,22160;30153,30280;32601,32687;36437,37552
125	0,470;4042,4141;8169,8394;8491,9281;10284,10524;15633,15763;21130,21567;25072,25212;26104,26199;26423,26544;30586,30742;36775,37268;38345,39332;44830,44895;61686,61927;63150,63228
126	0,196;1291,1454;11251,12070;12102,12253;12314,12453;12545,12715;12798,12935;13085,13180;13405,13461;13561,14273
127	0,92;18555,18613;25377,25536;28768,28868;31487,31693;32230,32400;34067,34192;35414,35506;38230,38319;42070,42207;43782,44181;44716,49332
128	0,48;591,693;2681,4011;4154,4557;4812,5339;5515,6112;6297,8148
129	0,366;32757,32833;35220,35603;36569,36743;38297,38424;39912,40205;42062,42439;43800,43974;44468,44595;45995,48078;48351,48590;51409,55974;56883,56996;64773,64886;67939,68097;68560,68642;69438,69582;70270,70616;70962,71911
130	0,258;734,840;5419,5538;5666,5799;5887,6224;6406,7033;7177,7221;7332,7427;7520,7594;8010,8119;8802,13708;13788,14070;14336,14470;14766,14949
131	0,283;802,928;958,1285;30162,30232;32069,32371;50931,50988;61056,61175;62016,62069;85294,85387;86866,87010;97761,97819;100390,100417;100422,100607;106102,107179;109955,110050;116119,116746;117623,117634;122265,122377;130111,130131;134241,134292;135755,135855;136213,136567;140904,141112;141434,141503;145797,145888;147186,147632;147778,147882;148267,148359;150626,150813;151263,151372;153847,153957;157221,157750;163279,163456;163650,168342
132	0,167;1591,1840;2226,2272;2453,2537;3680,6447;6634,6687;7563,8161;8917,9100;9407,9451;9541,9636;9704,11042;11188,11239;11344,11596;11676,11787;12976,13184;13329,13398;13500,13594;13671,13873;14055,14162;14601,14891;14981,15207;15410,15519;15676,15786;15901,17233
133	0,162;235,410;6370,6463;7127,7685;10391,10438;12304,12421;12705,12932;13626,13726;14554,15423;17204,17648;18509,18699;20089,20184;20921,22430;22467,22705;24605,24843;25754,26260
134	
135	0,340;20730,20871;21801,21941;25041,25199;27372,27546;31897,32088;34111,34395;39909,42051
136	0,63;431,601;2741,4176;4419,4539;4768,5036;5122,5235;5313,5388;5676,5944;6421,6560;9983,10359;10843,11581
137	0,71;1251,1811;6918,7038;10310,10382;18678,18792;18891,18923;21666,21757;22273,22407;23947,24150;26489,26595;31049,31316;33685,33884;36882,36932;37581,37690;44688,46916
138	0,909;7429,7493;10589,10685;72692,72774;89483,89588;105349,105438;176392,176543;188232,188262;214437,214724;215552,215971;221568,221648;226730,228303;228842,229340;229556,230352;230983,233301
139	0,59;295,470;9736,9853;10023,10085;10173,11253
140	0,87;254,776;1204,1371;1703,1990;5331,5390;7419,7610;8687,8756;9601,9931;11354,13695;14585,15395;16140,16267;17244,17386;17499,17652;17770,18297
141	0,559;2034,2140;2571,2641;3354,3423;3672,3738;4681,4778;5010,5087;5425,5525;7221,7310;8059,8104;8204,8345;10336,10478;10565,10718;11857,11996
142	0,938;1020,3303
143	0,282;421,1456;1750,1837;1946,2039;2708,2851;3276,3467;4030,4127;4505,4677;5405,5628;5968,6112;6399,6497;6788,6910;7269,7480;7779,8711;9231,9310;9496,9654;9762,10012;11509,11730;11880,12071;12822,12967;13287,13990;14148,14320;16375,16598;16695,17005;17311,17409;19079,19455;19737,21319
144	0,192;1134,1422;7145,7303;9826,9919;10292,10435;12692,12804;14290,14395;16576,16673;20758,20927;23833,24059;26338,26482;28683,28781;29825,29947;30352,30524;31795,31853;34322,34422;35439,35895;37930,38124;40135,41115
145	0,170;21130,21244;21339,21480;23795,23932;26339,26476;26747,27487
146	0,133;14803,14917;15641,15782;25888,26025;37222,37359;41391,42961
147	0,212;7253,7400;65690,65800;96598,96719;98112,98164;98210,98333;115422,115474;124776,124857;129672,129707;133289,133359;137687,137954;150463,150508;154149,154394;155808,155912;158670,158909;159407,165930
148	0,421;693,834;842,915;1054,1172;2586,3809;4156,4640;5636,5805;5886,6980
149	0,639;2070,2135;4981,5092;5513,5632;13778,13866;14805,16067;16576,16794;17348,17817;19066,19144;23997,24489;25997,26581;26913,28300;29118,29648;30904,31509;32037,32685;32844,33198;33339,33446;33992,34316;34430,34530;36140,37050
150	0,163;974,1673;1952,3193
151	0,92;513,901;4424,4556;4678,4780;14879,14959;29848,29968;30697,31021;34342,34527;36786,37018;39167,39313;46214,46303;46544,46702;51285,51426;59714,62531;82786,83222
152	0,54;1854,2137;12653,14571
153	0,86;3152,4978;7799,7880;21454,21730
154	0,184;11520,11662;16642,16827;18000,18122;20258,20320;20842,21032;21474,21553;22970,23100;23896,24014;24884,25020;25752,26102;28729,28846;31757,31911;32703,32793;33893,33922;37368,37509;38095,38263;42839,42943;44234,44430;46268,46349;47310,47420;51618,51745;52346,52439;56577,56731;58360,58510;58710,58853;59823,60187;60955,61068;61417,61499;61757,61833;62638,63634
155	0,192;5818,5924;6686,6730;20714,21147;23422,23471;24848,25084;29032,29125;32418,32513;33922,35114;59794,59892;63251,63487
156	0,132;1768,1839;20882,21000;22658,22826;23911,24048;33525,33594;33725,33908;34435,34574;36253,36424;38716,38816;39946,40062;41235,41394;42698,42833;44816,44900;45815,45971;47116,47240;49125,49229;49956,50098;51647,51794;55862,55984;64293,64478;65395,70166
157	0,383;30601,30737;38666,38924;42751,43162;46252,46410;46641,46998;48172,48327;48402,48506;49356,49447;51046,51151;52174,52465;53705,53862;54080,54153;54705,54816;55721,55843;56068,56223;57137,57328;58163,58295;58776,58897;59354,59864
158	0,73;3980,4153;5103,5192;6822,7027;8513,10145
159	0,764;4379,4581;5936,6680
160	0,509;1439,2263;5768,5970;6684,6787;7288,8038
161	0,710;1996,2198;3343,4790
162	0,96;571,652;5899,6247;8289,8943
163	0,1134;8578,8897;33684,33821;35047,35565;42142,42166;44525,44642;54802,54958;60823,60914;66978,67092;75813,75899;98887,99527;111503,111667;113105,113289;129696,130122
164	0,218;2114,2247;3422,3986;8296,8956;12986,15383;15450,15685
165	0,928;3893,4038;9366,9548;23185,23350;30459,30589;32108,32134;33258,33303;35489,35659;35911,35948;43722,43805;44491,44594;53267,53340;58531,58758;59275,59847;60617,60707;60881,60966;61395,61482;61631,61781;62493,64222
166	0,180;5963,6085;6210,6362;42398,42605;43578,43647;50289,50349;51684,51782;52299,52434;55002,56601;57039,57401;59012,59156;60412,60467;61614,61680;62089,62172;62819,62952;64877,65008;65685,65811;66700,68070;88477,88629;92431,96935
167	0,191;8353,8422;22369,22429;30290,30391;34141,34327;46249,46405;48175,48294;49138,49288;49964,50019;50298,50361;51424,51507;58277,58411;61574,61702;63239,64174
168	0,309;20367,20658;30848,31032;34424,38030
169	0,572;670,896;5578,6054;18988,19148;21797,21942;23416,23535;23682,23797;25743,26114;27786,27948;28399,28589;29466,29645;29763,29868;30003,30146;30906,31112;32568,37856
170	0,200;2079,3325;3494,3874;5507,5626;5927,6068;6681,6853;8113,8525;10570,10853;12714,12893;14332,14365;14718,14823;19896,20113;26265,26340;28294,28426;32033,32183
171	0,75;12237,12372;24188,24345;24724,24957;25795,25869;26342,26431;30368,30511;34680,34768;41071,41167;43604,43786;45832,45872;45981,46103;48270,48390;50989,51111;51437,51550;59116,59231;65571,66255;66556,66655;66908,67162;69729,69815;73643,74441
172	0,201;282,535;35795,35891;52159,52242;61077,61163;61496,61601;63021,63078;63327,63608;66037,66151;66441,66527;69079,69151;72690,72822;108798,108832;154208,155444;176216,176332;200916,201069;231051,231140;254535,254644;263320,263431;283939,284156;285314,285500;299054,299141;316645,316715;360292,360393;360914,361771;368496,368678;385043,385649
173	
174	0,230;278,421;773,1513;3072,3432;3479,4171;5585,5667;5782,5888;6008,6183;8657,9604
175	0,110;179,283;359,445;1241,1387;1658,1756;1827,1922;3269,3401;3473,3555;4042,4166;4371,4549;4628,4809
176	0,164;244,423;814,1415;1481,2408;2420,2765;3756,4348
177	0,666;10721,10849;10970,11100;11147,11536;15248,15335;16170,16302;17849,20679;22085,28261;39431,40844
178	0,44;392,487;1179,1477;14545,14745;15047,15229;16314,16437;16667,16940;17036,17143;17237,17294;17375,17442;17553,17624;23034,23171;26140,27580
179	0,209;10900,10995;14280,14366;14825,15259;16039,16125;19985,20187;25185,25277;27560,27692;32553,32635;35353,35456;39319,41385;50337,50931
180	0,116;1075,1278;1498,2163;2425,2561;5865,6010;6350,7138
181	0,136;177,881;883,977;2123,2240;2855,3405;3789,3921;6938,7117;7233,7400;8423,8506;8609,8950;9056,9385
182	0,394;2826,3326;4645,4764;8406,9601
183	0,419;10981,11317;19083,19233;31821,32165;32189,32254;32962,33139;36439,36543;37586,37686;37903,37956;50962,51182;51668,51756;52062,52182;62802,62983;63073,63222;63543,63719;64605,64933;65908,66138;66708,66725;66857,67074;70876,71303;71849,72095;74159,78220
184	0,113;388,671;2065,2168;6266,6363;12199,12428;16460,16550;21184,21304;25313,25511;25968,26048;26233,26339;30619,30772;40044,40182;41982,42149;47504,47685;47792,48025;50189,50406;52036,52175;52352,52598;55337,55445;57421,57847
185	0,231;747,821;34044,34205;34505,34890;35084,35253;35475,35528;36026,36159;36262,36883;36998,37093;37237,37394;37660,37751;38060,38270;38368,38441;41682,41920;42171,42274;42428,42480;43748,43810;43905,44030;44773,45603;45973,46421;46709,47245;47507,47648;47667,48109;48344,48687
186	0,103;5434,5621;6820,6928;10216,10388;12251,12972;13977,14025;14229,14384;23717,23871;25964,26112;32426,32538;33999,34457;44761,44887;48173,48454;52692,52901;56786,57026;57563,57674;59192,67471
187	0,293;699,902;14559,14658;18217,18526;21030,21291;23272,23498;38087,38201;38305,38439;42827,42891;46385,46486;49835,49934;50156,50334;52943,52975;53104,53155;53664,53737;56342,56419;56486,56563;58368,58788;60062,60196;60832,60927;61893,61965;63563,63651;64295,64411;66318,66461;67942,68999;69112,69183;69553,71223
188	0,324;629,808;26896,26954;39740,39846;47799,48216;48682,48804;55385,55746;56754,57221;58130,58268;60020,60134;60346,60496;61774,61897;62144,62215;63522,63661;66083,66255;67928,68002;69677,69878;72084,72789;73596,73753;80563,83705
189	0,264;37207,37752;41256,41367;47959,47976;49737,50267;50507,50684;52028,52137;52267,52405;54988,55138;55292,55415;58930,59001;64230,64369;65130,65302;67909,67983;70001,70192;71758,71872;73890,74049;89217,92066;98717,98759;103824,104166;109082,109159
190	0,251;1217,1524;2180,2430;20900,21084;24883,24991;30493,30557;30687,30788;34404,34503;35489,35667;36445,36477;36566,36617;37365,37511;37884,37961;39155,39289;42870,43004;43828,43923;47575,47647;47929,48017;48307,48423;51320,51463;52240,52590;52770,52841;53200,54362
191	0,154;157,473;581,738;10362,10431;12619,12829;17542,18488;18873,19077;21276,21390;22079,22143;22735,22836;23339,23438;23643,23687;24017,24195;25389,25421;26785,30384;35522,35595;37113,37350;37408,37485;38208,38977;39385,39519;40598,40693;42043,42115;44215,44303;45711,45827;49565,49708;51298,51723;52636,52707;57872,62270
192	0,38;1102,1254;7634,7893;13487,13697;16427,16634;22729,22765;24790,24846;27219,27359;28900,29063;37017,37096;58306,58429;61439,62151;71574,71701;73368,73467;74675,74794;75318,75653
193	0,220;624,1005;1782,2424;8643,8830;14056,14266;18051,18258;19355,19497;19612,19755;20075,20228;22497,22762;23901,25988;27115,27216;29112,29239;29361,30673;30809,31716;35113,36206
194	0,220;624,1005;1782,2302;11571,11758;16980,17190;20951,21158;22250,22392;22507,22650;24130,24283;26549,26816;27954,30033;31169,31270;31605,31899;33165,33292;33414,34726;35111,35773;39065,40201
195	0,67;64267,64579;68915,71933;139022,139125;139175,139760;145330,145373;153459,153882;154440,154493;159741,160010;165596,165806;167130,167337;169554,169664;170471,170614;170731,170887;171465,171544;173008,173348;174741,174864;175835,176073;180344,180445;181759,181886;181993,182092;185835,185881;185995,186246;186643,187338
196	0,248;2249,2459;6255,6462;12853,12996;13742,14233;16441,16520;18134,18257;18950,19030;19175,19276;19989,20116;20215,20314;22692,22811;24003,24440
197	0,131;1936,2671;8525,8735;9694,10261;11522,11867;14382,14535;18254,18333;20144,20267;21459,21539;21686,21787;27518,27833;30266,30385;30810,31802
198	0,103;265,477;7241,7321;7785,7995;13008,13215;16450,16593;17678,17834;18658,18740;20652,20775;25691,25771;31090,32205;34444,34728
199	0,1211;10799,10895;12108,13042;26274,26611;28022,28221;35339,35514;35888,36040;37444,37591;38833,38970;43750,43842;44907,45019;45318,45444;46041,46168;46316,46379;46654,49710;51039,52750
200	0,257;736,855;2796,2991;3707,3785;4289,4677;10648,10850;21423,21476;36570,36757;36759,36797;40947,41042;41247,41357;41607,41679;41708,42025;42177,42291;43072,43110;47289,47426;48386,48563;48803,48993;49184,49316;49398,49454;49502,49720;49817,50220;50696,51285;53552,53620;53959,54135;54731,54805;54941,55816
201	0,3832;85969,86105;140797,142017;173146,173290;198381,198590;202717,202851;206693,207088;215237,215510;215587,215682;238144,238525;262927,263408;280487,280582;283599,283662;294643,294724;296935,297057;316893,316992;317081,317256;318443,324791
202	0,94;971,1111;1218,1542;1667,1828;1913,2104;2196,2377;2456,2853
203	0,400;38566,38608;42386,43097;43953,44519;47432,47542;49470,49554;49949,50338;51641,51832;53097,53278;55973,56265
204	0,70;956,1210;23013,23108;33075,33260;33802,33978;34051,35780;35893,36633
205	0,2793
206	0,633;1309,1459;2570,2894;3288,3431;3570,3731;3858,4438;4844,5025;5584,8043
207	0,205;9207,9300;10973,11615;11697,11944;11999,12920;13014,13876
208	0,162;630,737;4438,5000;8962,9491;10046,10875;15976,16537;16741,16825;21171,21332;22366,22557;24270,24451;27118,27551
209	0,285;6935,7020;7187,7511;10354,10589;11473,12624;13337,13431;13496,13846;13944,14033;17760,17821;18014,18128;18260,18340;20473,20568;23608,23828;25050,25528
210	0,131;582,1040;1342,1442;6326,6500;7638,7732;7799,8233;8723,9017;9177,9238;9350,9490;9630,9710;9815,9910;10126,10212;13135,13364
211	0,1493
212	0,2378
213	0,191;67669,68043;70454,71750
214	0,1425
215	0,2027
216	0,488;705,1490;1786,1866;1874,2062;5176,5659;31892,32076;53768,53882;58081,58175;58315,58434;67198,67284;69398,69485;70044,70122;74704,74785;76878,76963;78494,78578;85693,85785;87157,87387;89154,89301;91177,94015;94557,94665;95132,95272;96030,96175;96385,96567;96848,96982;98318,98630;99332,99576;100371,102358;104294,105297
217	0,345;31404,31518;32440,32559;33651,33737;39479,39566;41224,41302;44779,44860;47979,48064;49181,49266;50104,50214;50565,50760;52848,53078;56442,56589;58172,58322;61213,61321;61422,61686;62670,62810;65016,65198;67445,67627;68565,68744;71032,71178;73270,73335;74561,74719;76007,78177
218	0,391;446,689;4658,4958;5133,5252;7650,7736;8141,8228;8735,8813;8891,8972;9750,9835;10738,10830;11304,11534;11632,11779;12841,12991;13573,13681;13776,13916;14178,14360;14832,14966;15063,15242;15627,15773;15862,15927;16401,16559;16640,16934
219	0,258;544,611;52951,53065;53353,53472;57285,57371;58395,58482;60468,60546;61746,61827;62608,62693;63184,63712;66820,66912;69437,69667;70278,70425;73889,74229;75965,76073;76288,76428;76508,76690;76782,76916;78075,78254;79308,79454;80207,80377;80496,80732;81347,81505;81625,83934
220	0,111;12098,12162;13573,13648;14436,14561;16978,17102;18335,18637;19031,20710;20813,20874;21539,21579;21746,23482;29730,29876;40651,40830
221	0,264;2161,2225;3461,3536;4216,4755;5104,5680;5791,5883;5990,6164;6598,6659;6915,6955;7147,8144
222	0,204;423,693;12099,12209;14219,14310;18432,18554;18771,18986;23274,23346;25975,26111;27792,27941;33494,33639;37290,37422;40811,43500
